kb_model,location,roi_height,roi_width,angle,description
03B01M004-T01,R3153,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3257,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1716,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3325,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1282,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2197,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R3258,205,96,0,CHIP RESISTOR 7.87K F 1/16W 0402
03B01M004-T01,R757,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R432,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2610,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1790,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R1774,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R783,205,96,90,CHIP RES 412 F 1/16W 0402
03B01M004-T01,R1258,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R180,205,96,0,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R2490,205,96,0,CHIP RES 15K F 1/16W 0402
03B01M004-T01,R1520,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2186,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R177,205,96,0,CHIP RES 348 F 1/16W 0402
03B01M004-T01,R3311,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2577,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R370,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1821,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R674,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R1358,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1613,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R149,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R929,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3271,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R430,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R687,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2551,205,96,0,CHIP RES 110K F 1/16W 0402
03B01M004-T01,R849,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R284,205,96,90,CHIP RES 348 F 1/16W 0402
03B01M004-T01,R2003,205,96,0,CHIP RES 2.67K F 1/16W 0402
03B01M004-T01,R1073,205,96,0,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R3266,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2501,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2699,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2488,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1310,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R304,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R662,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2713,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1623,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R903,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R1346,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1086,205,96,90,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R184,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R2228,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R365,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R3040,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2423,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R718,205,96,0,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R565,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1322,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1223,205,96,0,CHIP RES 8.06K F 1/16W 0402
03B01M004-T01,R3344,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R545,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R813,205,96,0,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R2187,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2856,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1814,205,96,90,CHIP RES 2.2 F 1/16W 0402
03B01M004-T01,R2319,205,96,0,CHIP RES 49.9K F 1/16W 0402
03B01M004-T01,R3071,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3193,205,96,90,CHIP RES  1.07K B 1/16W 0402 THI
03B01M004-T01,R1124,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R267,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R805,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R352,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2238,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2286,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R2196,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R725,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1775,205,96,90,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R1174,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R681,205,96,0,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2552,205,96,0,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R1237,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R407,205,96,90,CHIP RES 475 F 1/16W 0402
03B01M004-T01,R2567,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2469,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R3037,205,96,90,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R2541,205,96,90,CHIP RES 102K F 1/16W 0402
03B01M004-T01,R1213,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2484,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1546,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2537,205,96,90,CHIP RESISTOR 1.21M F 1/16W 0402
03B01M004-T01,R3181,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1966,205,96,90,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R741,205,96,0,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R3178,205,96,0,CHIP RES 2.2 F 1/16W 0402
03B01M004-T01,R1559,205,96,90,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R382,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R1323,205,96,90,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R1141,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R259,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R446,205,96,90,CHIP RES 200K F 1/16W 0402
03B01M004-T01,R970,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2396,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1107,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R151,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R748,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R287,205,96,90,CHIP RES 20 F 1/16W 0402
03B01M004-T01,R173,205,96,0,CHIP RES 240 F 1/16W 0402
03B01M004-T01,R18,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1443,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1991,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2269,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2470,205,96,0,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1368,205,96,90,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R2371,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R30,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R1816,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2457,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1523,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R216,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1011,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1032,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R1484,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1267,205,96,90,CHIP RES 8.06K F 1/16W 0402
03B01M004-T01,R969,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3106,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R1297,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2377,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2202,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3282,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1485,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R76,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2909,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1181,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R331,205,96,90,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R1699,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R810,205,96,90,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R1440,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R768,205,96,0,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R3096,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R869,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1697,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R160,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1796,205,96,0,CHIP RES 2.61K F 1/16W 0402
03B01M004-T01,R861,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1660,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1689,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R389,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R1611,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2544,205,96,90,CHIP RESISTOR 82.5K F 1/16W 0402
03B01M004-T01,R2087,205,96,90,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R745,205,96,90,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R3148,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1739,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1630,205,96,0,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R1709,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2536,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1794,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1486,205,96,0,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R1683,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R122,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R1833,205,96,90,CHIP RES 20K F 1/16W 0402
03B01M004-T01,R2434,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R2348,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2584,205,96,0,CHIP RES 14.7K F 1/16W 0402
03B01M004-T01,R1798,205,96,90,CHIP RESISTOR 36.5K F 1/16W 0402
03B01M004-T01,R1800,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R736,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R722,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R2517,205,96,0,CHIP RES 402 1/16W F 0402
03B01M004-T01,R1355,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2263,205,96,0,CHIP RESISTOR 150K F 1/16W 0402
03B01M004-T01,R2447,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R585,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2206,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1137,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R1176,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R43,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2560,205,96,0,CHIP RESISTOR 35.7K F 1/16W 0402
03B01M004-T01,R3111,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1706,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R167,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R685,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1461,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R921,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R91,205,96,0,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R1330,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1242,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2578,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1840,205,96,90,CHIP RES SMD 0402 39.2K F 1/16W
03B01M004-T01,R1136,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R29,205,96,0,CHIP RES 8.2K F 1/16W 0402
03B01M004-T01,R111,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R771,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R819,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R793,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R384,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R2793,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R340,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2290,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R377,205,96,90,CHIP RES 75 F 1/16W 0402
03B01M004-T01,R27,205,96,0,CHIP RES 22.6 F 1/16W 0402
03B01M004-T01,R753,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2960,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R871,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2480,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3306,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2227,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R566,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R4,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1180,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R579,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1998,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2422,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1527,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2448,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1624,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R5482,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3025,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R734,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2421,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2218,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R591,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R246,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R853,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1307,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3324,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2723,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R313,205,96,90,CHIP RESISTOR 221 F 1/16W 0402
03B01M004-T01,R1465,205,96,90,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R761,205,96,0,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R1953,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1551,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R691,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1703,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1656,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1672,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2294,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R857,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1135,205,96,0,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R3171,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R972,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1731,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2293,205,96,0,CHIP RESISTOR 1.37K F 1/16W 0402
03B01M004-T01,R2170,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2850,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R338,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1508,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R858,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3103,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2301,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R851,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1622,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1828,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R3163,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R3259,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2492,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R142,205,96,90,CHIP RESISTOR 1.8K F 1/16W 0402
03B01M004-T01,R1293,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1381,205,96,0,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2309,205,96,0,CHIP RES 24K F 1/16W 0402
03B01M004-T01,R1218,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1192,205,96,90,CHIP RES 49.9 F 1/16W 0402
03B01M004-T01,R1069,205,96,90,CHIP RES 120 J 1/16W 0402
03B01M004-T01,R254,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2350,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2088,205,96,0,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R2048,205,96,90,CHIP RES 200 F 1/16W 0402
03B01M004-T01,R406,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2315,205,96,90,CHIP RES 10.5K F 1/16W 0402
03B01M004-T01,R2213,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2271,205,96,0,CHIP RES 14.7K F 1/16W 0402
03B01M004-T01,R1677,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3152,205,96,0,CHIP RESISTOR 27.4K F 1/16W 0402
03B01M004-T01,R3182,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R266,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R2388,205,96,0,CHIP RES SMD 0402 470 1% 1/16W
03B01M004-T01,R2277,205,96,90,CHIP RES SMD 0402 26.1K 1% 1/16W
03B01M004-T01,R2580,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2378,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1698,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R424,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1210,205,96,0,CHIP RES 20K F 1/16W 0402
03B01M004-T01,R2249,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R712,205,96,90,CHIP RES 42.2 F 1/16W 0402
03B01M004-T01,R675,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1215,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3156,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R218,205,96,90,CHIP RES 33 F 1/16W 0402
03B01M004-T01,R1885,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R1663,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R3119,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R317,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3318,205,96,90,CHIP RESISTOR 16.5K F 1/16W 0402
03B01M004-T01,R3088,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R644,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1682,205,96,90,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R162,205,96,90,CHIP RESISTOR 2 F 1/16W 0402
03B01M004-T01,R1464,205,96,90,CHIP RESISTOR 22OHM F 1/16W 0402
03B01M004-T01,R174,205,96,0,CHIP RES 240 F 1/16W 0402
03B01M004-T01,R450,205,96,90,CHIP RES 113 F 1/16W 0402
03B01M004-T01,R1344,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R938,205,96,90,CHIP RES 174K F 1/16W 0402
03B01M004-T01,R2062,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1584,205,96,0,CHIP RES 8.06K F 1/16W 0402
03B01M004-T01,R1453,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1169,205,96,0,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R2456,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1200,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3274,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1844,205,96,90,CHIP RES 11.5K F 1/16W 0402
03B01M004-T01,R2250,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R1883,205,96,0,CHIP RESISTOR 3.16K F 1/16W 0402
03B01M004-T01,R2695,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R636,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1787,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R1849,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2322,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R821,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1436,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R271,205,96,0,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R3109,205,96,90,CHIP RES 100K F 1/16W 0402
03B01M004-T01,R661,205,96,90,CHIP RES 1K F 1/16W 0402
03B01M004-T01,R172,205,96,0,CHIP RES 240 F 1/16W 0402
03B01M004-T01,R3184,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2637,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1717,205,96,90,CHIP RES 4.7K F 1/16W 0402
03B01M004-T01,R695,205,96,90,CHIP RES 2K F 1/16W 0402
03B01M004-T01,R1266,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3092,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1090,205,96,90,CHIP RESISTOR 2.2K F 1/16W 0402
03B01M004-T01,R380,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R1153,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3168,205,96,0,CHIP RES 10K F 1/16W 0402
03B01M004-T01,R2688,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1723,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R973,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1232,205,96,0,CHIP RES 47K F 1/16W 0402
03B01M004-T01,R655,205,96,90,CHIP RES 27.4 F 1/16W 0402
03B01M004-T01,R1834,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R3309,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2925,205,96,0,CHIP RES 300 J 1/16W 0402
03B01M004-T01,R303,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R1324,205,96,0,CHIP RES SMD 0402 4.99K F 1/16W
03B01M004-T01,R1260,205,96,90,CHIP RES 150 F 1/16W 0402
03B01M004-T01,R2455,205,96,0,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R2533,205,96,90,CHIP RES 110K F 1/16W 0402
03B01M004-T01,R1847,205,96,0,CHIP RESISTOR 2.55K F 1/16W 0402
03B01M004-T01,R293,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
03B01M004-T01,R481,205,96,90,CHIP RES 100 F 1/16W 0402
03B01M004-T01,R2020,205,96,0,CHIP RES 15 F 1/16W 0402
03B01M004-T01,R459,205,96,0,CHIP RES 10 F 1/16W 0402
03B01M004-T01,R3069,205,96,90,CHIP RESISTOR 0 F 1/16W 0402
