kb_model,location,roi_height,roi_width,angle,description
03B01M004-T01,C1964,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2349,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C222,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C565,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1004,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C1727,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C382,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C744,295,130,90,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1717,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C338,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2435,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2639,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2644,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C493,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C2055,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1760,295,130,90,CHIP CAP C 2.2UF 16V K0603 X5R
03B01M004-T01,C1987,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2642,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C2265,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2219,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C373,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2971,460,245,90,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C585,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2054,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C521,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2762,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C307,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1750,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C424,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C217,420,210,0,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1670,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1782,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C369,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C485,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C408,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C604,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C434,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C523,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1954,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C578,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C403,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2727,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C611,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C535,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C536,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1622,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C588,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2222,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1891,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C761,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C1768,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C2094,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2734,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2095,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2032,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C508,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C577,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2338,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2252,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C378,420,210,0,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1989,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C220,420,210,0,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2036,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1921,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C1616,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1806,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C346,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1935,420,210,0,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C549,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C33,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C2152,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C1950,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C582,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C428,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1488,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C466,420,210,90,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C1723,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C370,420,210,90,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C386,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1930,420,210,90,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C486,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C505,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C440,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C171,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2237,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C819,295,130,90,CHIP CAP C 10UF 25V M0603 X5R
03B01M004-T01,C266,420,210,0,CHIP CAP C 10U 16V K0805 X5R
03B01M004-T01,C457,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2310,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C1945,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C13,295,130,0,CHIP CAP C 47U 6.3V M0603 X5R
03B01M004-T01,C237,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C390,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2127,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C2282,295,130,90,CHIP CAP C 1U 16V K0603 X5R
03B01M004-T01,C2356,295,130,0,CHIP CAP C 10U 6.3V K0603 X5R
03B01M004-T01,C1767,460,245,0,CHIP CAP C 47U 6.3V M1206 X5R
03B01M004-T01,C620,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C30,295,130,0,CHIP CAP C 0.01U 16V K0603 X7R
03B01M004-T01,C2715,460,245,0,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C1746,420,210,90,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C321,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C422,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C1682,295,130,0,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C753,295,130,90,CHIP CAP C 22U 6.3V M0603 X6S
03B01M004-T01,C463,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C2344,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C2236,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C407,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C8,460,245,0,CHIP CAP 22U 16V M1206 X7R
03B01M004-T01,C2705,295,130,90,CHIP CAP C 10UF 25V M0603 X5R
03B01M004-T01,C2508,420,210,0,CHIP CAP C 22U 6.3V K0805 X6S
03B01M004-T01,C397,420,210,0,CHIP CAP C 10UF 6.3V K0805 X5R
03B01M004-T01,C2261,420,210,0,CHIP CAP C 22UF 16V M0805 X6S
03B01M004-T01,C1778,295,130,90,CHIP CAP C 2.2UF 16V K0603 X5R
03B01M004-T01,C444,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
03B01M004-T01,C326,420,210,90,CHIP CAP C 47U 6.3V M0805 X5R
